Place ID;Place Name;Review ID;Author;Rating;Predicted Rating;Text;Review Length;Word Count;Time;Date;Response
ChIJZ2dY3a1pzpQRFNOPJ5a98O0;PET SHOP JD.STO.ANDRÉ;Celeida Lucas_1726671315;Celeida Lucas;2;2;Melhorar um pouco no atendimento profissionais sem nenhuma impatia com os clientes,mas tem bons produtos;104;15;1726671315;2024-09-18 11:55:15;pt
ChIJiyIFLeJdzpQRVZz1ya5iJzU;Fisio Care Pet São Caetano do Sul;Gil Dal'Mas_1715476557;Gil Dal'Mas;3;3;Cuidar da supervisão de novas estagiárias, ainda estudantes, faria bem, já que às vezes não sabem sequer pegar um cachorro, principalmente quando a doguinha teve a pata operada duas vezes.;188;30;1715476557;2024-05-11 22:15:57;pt
ChIJh53J7HNDzpQR_AOeQIlHcME;Centro Veterinário Seres Santo André;Kiel Tatsuno_1667941322;Kiel Tatsuno;1;1;Sempre achei o serviço na petz mais caro do que da Cobasi, passava na petz por conta da Dra Daiane sempre muito carinhosa  e prestativa  explicar o porquê de cada exame, e o que estava suspeitando...recentemente fui acompanhar minha cunhada para ela atualizar as vacinas das suas cadelas e para nossa tristeza não era mais a veterinária Daiane, que estava atendendo , recebemos um atendimento de um Dr que parecia mais ser um vendedor do que um veterinário  ficou empurrando um pacote de vacinas mais caro que na Cobasi,  infelizmente não tínhamos o telefone da antiga Dra.... mas uma pena não poder ter contato dela salvo comigo, dava pra perceber quê ela tinha muito amor pelo que fazia.... não indico mais ninguém que conheço a passar lá porque ainda tive que ouvi minha cunhada reclamar do valor e do atendimento .;818;141;1667941322;2022-11-08 18:02:02;pt
ChIJ6xjdvYJvzpQRNR1N2dKCY-0;Pet Shop Curio;diego alexandre (imperador)_1549627583;diego alexandre (imperador);5;5;Bom muito bom;13;3;1549627583;2019-02-08 10:06:23;pt
ChIJTQv-5PVozpQRu1qTUZTOelg;Pet Shop Aliança;Rodrigo (Krieger)_1571517047;Rodrigo (Krieger);5;5;Tem bastante itens, apesar de não ser grande. Comprei ração pra hamster e tá bem fresquinha. É a primeira vez que compro porque moro no bairro ao lado e achava que era bom comprar onde moro. Mas, no Aliança é melhor.;216;41;1571517047;2019-10-19 17:30:47;pt
ChIJAVPjd3lpzpQR6WWQuYOgDvs;Centro Médico Veterinário Lobo;Nathalia Pires_1730281657;Nathalia Pires;2;2;"Vou falar da minha experiência como adaptação de filhote na creche e toda a jornada de atendimento.
Entrei em contato pedindo mais informações, até então pedem carteirinha de vacina (perfeito), quanto ao dia e rotina do pet na creche, nada é informado. Levei minha pet pra fazer uma adaptação e pra minha surpresa ela já foi inserida no ambiente com os cachorros pequenos e médios (cachorros de 15kg) a minha pet tem 3,5kg, entendo ser um risco grande. Não me foi pedido dados, informações como castração, meu nome, documento e endereço. Não preenchi um formulário sequer.
Não foi realizada a apresentação do local, e era claro que eu não conhecia. Não foi apresentado o cronograma do dia, e atividades que são realizadas com o pet.
Ponto positivo é informação sobre almoço e vídeos do pet são enviados.

Acredito que a setorização para pets mini e pequenos não existe e visto que shitzu, bulldogs e beagles estavam no mesmo ambiente. O risco de uma intercorrência grave com os pequenos é absurda.";997;170;1730281657;2024-10-30 06:47:37;pt
ChIJp_gTwpJdzpQR2_Tfr1knyOA;Hospital Veterinário Municipal;Edu Ismail_1714510887;Edu Ismail;4;4;"Muito bom, ótimo atendimento gratuito para os bichinhos do município.
Só não é excelente pela demora no atendimento mesmo com hora marcada...  então venha com tempo, pois qualquer atendimento pode levar várias horas para acontecer.
Tbm não há local adequado para parar o carro, nem mesmo para o desembarque, o q causa um grande transtorno, principalmente pela debilidade de alguns animais enfermos, q tem de ser carregados por vários metros até o carro.
A estrutura do prédio é boa, parece bem equipado e os funcionários atenciosos.";532;86;1714510887;2024-04-30 18:01:27;pt
ChIJJ7MPV-lpzpQRGcZ7NSRIaAs;Núcleo de Esterilização Cirúrgica e Vacinação de Cães e Gatos (NECV);Ulisses Dias_1546540935;Ulisses Dias;3;3;Se não tiver ninguém no portão você tem que bater palmas para te atender, o local tem uma regra para castração onde não está incluso os domésticos, acho que só os de rua, a vacinação anti-rábica está sempre disponível, e a unica fornecida no local, não precisa fazer cadastro e só levar o animal e vacina-lo, para castração o adequado seria a UVIS de São Meteus;361;66;1546540935;2019-01-03 16:42:15;pt
ChIJkxv1acJnzpQR5Z_5couawac;Pet Shop Dog's;Lucas Bio_1546714147;Lucas Bio;5;5;Vagas para os clientes estacionarem o carro, os preços das rações são ótimos, em relação a banho e tosa não tive a oportunidade de experimentar ainda;149;26;1546714147;2019-01-05 16:49:07;pt
ChIJYQxE5utczpQRAj7A_2gk7cY;Fazendinha Pet Shop;Paulo Cheung_1642007372;Paulo Cheung;3;3;Atendimento razoável.;21;2;1642007372;2022-01-12 14:09:32;pt
ChIJkzNxOrVCzpQRPPJPOGDlPe8;Shoppinho Animal (S.A.Pet Boutique, Spa e Resort);Mel_1718561676;Mel;5;5;Bastante opção de roupinha pra Pet, mas recomendo comprar fisicamente, pois os tamanhos não tem muito padrão. Preços bem justos. Tem vagas na frente da loja. Fica aberto no sábado até tarde.;190;32;1718561676;2024-06-16 15:14:36;pt
ChIJBcpgkV9dzpQRY0tEVvd1060;Dodds Pet Shop Banho e Tosa;Mariana Dal Ri_1494470143;Mariana Dal Ri;5;5;Apesar da aparência são excelentes no que fazem, recomendo e sou uma pessoa chata com meus animais! Acabaram os problemas depois que passei ser cliente...;154;25;1494470143;2017-05-10 23:35:43;pt
ChIJx2CJWZ1xzpQRg06HmhQ_Gkc;Rações Bruna Andrade;Mayke Jhonatha_1685143022;Mayke Jhonatha;5;4;Compro ração de gato ai, funcionários bem solícitos, bom atendimento e preços. mas de cachorro nao trabalham com rações premium como n&D.;137;22;1685143022;2023-05-26 20:17:02;pt
ChIJGUPFsxUrAUoReSTuW6tqvAA;RAPIDOG;Alekssy Alves Souza_1640619132;Alekssy Alves Souza;5;4;Muito bom atendimento, é rápido a entrega. Só o frete que poderia ser um pouco mais barato, assim compraria coisas pequenas que a gente precisa no meio do mês.;159;29;1640619132;2021-12-27 12:32:12;pt
ChIJpeUFNDRDzpQRL_hVV73u2yM;Breeds A Casa do Seu Pet Santo André;Nadia Saveljevas_1739393937;Nadia Saveljevas;4;4;Ótimo atendimento e serviços. É possível acompanhar do lado de fora todo o procedimento, muito importante para mim após nosso cachorro ter sido maltratado em um pet shop de bairro. Preço justo. A loja também oferece ampla variedade de produtos de qualidade que só encontro por lá com facilidade. Ponto negativo somente para o espaço da recepção, que é muito pequeno para transitar com pets de médio e grande porte, assim como não ter um sala de espera para quem decide aguardar in loco o término dos procedimentos. Atendimento veterinário para consultas e vacinas muito bom também. A veterinária acertou o tratamento de pele e ocorreu tudo bem. Também oferecerem serviço de entrega, o que facilita muito no dia a dia para a compra de medicações.;745;126;1739393937;2025-02-12 17:58:57;pt
ChIJcXgJs0hpzpQR8oOQNPtU9ek;Pet Shop Carinho 2;Givaldo Reis Bispo_1638026592;Givaldo Reis Bispo;4;4;"Bom lugar tem bastante item para vários seguimento na linha de pet.
Os preços estão até razoável.";97;17;1638026592;2021-11-27 12:23:12;pt
ChIJCXm3QPhdzpQRnQqVvGpJ5M0;MiMel Pet - Vila industrial SP;Paulo Hs_1689162387;Paulo Hs;4;4;Achei a comida e o atendimento dentro do espaço mto bom , porém só a espera que fica do lado de fora que é desagradável ainda bem que não estava chovendo mas como disse comida aboa preço bom atendimento dentro da casa tbm bom;225;44;1689162387;2023-07-12 08:46:27;pt
ChIJn20iUbhczpQRCyc-R1uE6-U;Dr. Coelho veterinary clinic;Simone Queiroz_1657127497;Simone Queiroz;1;1;Liguei na clinica para perguntar valor de castração de um gatinho que adotei, e para apenas verificar se a gatinha já teria os quatro meses para efetuar a castração, fui informada que necessitaria de pagar consulta, poxa caberia o bom senso, se já iria fazer a castração, compra de medicação lá, ainda pagar consulta!;317;54;1657127497;2022-07-06 14:11:37;pt
ChIJRdh3IRRdzpQRTooiDdFNM-w;Patas Preciosas;Santo Junior_1655489995;Santo Junior;5;4;Bom , gostei .;14;4;1655489995;2022-06-17 15:19:55;pt
ChIJ27wp2OxpzpQRhlL6f6aOlk4;Casa dos Pets II;Jaqueline Moreira_1560983140;Jaqueline Moreira;4;4;"Tem uma variedade muito grande e interessante de produtos atendimento especializado... porem os preços nao achei competitivos com relação a outros pets...
Mas nao deixa de ser um bom lugar para achar tudo que precisa!";217;35;1560983140;2019-06-19 19:25:40;pt
ChIJh6Ga9nBdzpQRmocLC-OIk-c;Animalândia Pet Shop, Clínica Veterinária e Banho e Tosa;Valesca Cruz Herminio_1722438676;Valesca Cruz Herminio;1;2;Minha gatinha ficou doente e pedi orçamento pelo WhatsApp mas só fazia pessoalmente! Infelizmente eu não consigo ir até o local e nem tenho quem pudesse ir. Muito mais acessível se pudesse enviar o orçamento pelo WhatsApp e realizar a entrega em casa.;251;43;1722438676;2024-07-31 12:11:16;pt
ChIJ5QKTULxdzpQR5DT_7H4i9Gk;Centro Veterinário Seres Carrefour São Caetano;Mary Rodrigues_1636973398;Mary Rodrigues;5;5;Não precisei do serviço veterinário.;36;5;1636973398;2021-11-15 07:49:58;pt
ChIJwa26H7NDzpQRAKa0P_EqnyM;Central ABC Cãoveniência;Elizabeth Sasaki_1737036836;Elizabeth Sasaki;5;4;Ótimo e rápido atendimento, mas quando não está lotado;54;9;1737036836;2025-01-16 11:13:56;pt
ChIJ2R6TROVdzpQRE2B3PvZiXQs;Consultorio Veterinário Beatriz Mattes;Rosangela Do Patrocinio Afonso_1714479948;Rosangela Do Patrocinio Afonso;5;4;Muito boa médica, só  tive dificuldade  para falar com ela pelo telefone ou mensagem.;85;14;1714479948;2024-04-30 09:25:48;pt
ChIJE1LelBxqzpQRxobdIPQjVOQ;"Avicultura Brasil - Rações-Acessórios-Medicamentos veterinários-Tudo Para Animais. ""Entrgamos a Domicílio"".";Edclea Pimentel Barbosa_1695047558;Edclea Pimentel Barbosa;1;1;"Até o o momento a experiência era boa até hoje.
Só peço aos donos que treinem melhor sua equipe para o atendimento ao whatsapp, onde peço informação de uma entrega em São Bernardo a pessoa me confirma e ainda informa sobre uma taxa de entrega e depois me fala que não faz entrega em São Bernardo. Eu só achei bem estranho que se não entrega pq a informação que havia uma taxa  🤔
Somente um alerto para os donos obrigada.";420;80;1695047558;2023-09-18 11:32:38;pt
ChIJUbipIrtrzpQR-yw3rdFkG_8;Dogcat's Petshop;Jade Alves_1671452856;Jade Alves;5;4;Excelentes porém alguém me fala oque houve com o zap ??;55;11;1671452856;2022-12-19 09:27:36;pt
ChIJUWXZh2dczpQREOXQ7heqhYE;Banho da Tia Rose;Renato Rodrigues_1658138574;Renato Rodrigues;1;1;Compartilhando a minha experiência. Durante anos levei meu pet para Rose para banhos quinzenais. Ao solicitar que mudasse a agenda dos banhos para intervalo de 20 em 20 dias não fui mais atendido. Portanto se você não quiser atender os moldes da Rose você não serve pra ela.;274;48;1658138574;2022-07-18 07:02:54;pt
ChIJ8W-QRUlDzpQR0tudxgv0Xrw;Petland;valdir oliveira_1638631992;valdir oliveira;2;2;"Minha crítica é didática. Para melhoria. Primeira vez. Tosa e banho. Boa recepção mas falta um pouco mais de atenção.

Dialogava com a atendente sobre cachorro e aquela senhora que parece ser gerente a tirou a chamou para falar sobre um problema da própria unha. Ou seja, não converse com cliente.

A tosa ficou a desejar. Profissional amorosa e atenciosa, mas precisa ser mais dedicada . Ela o é mas não consegue por em prática devido a demanda e devido a isso esqueceu -se de colocar algo no ouvido da cachorra na hora do banho.

Trouxe minha cachorra estando por estar a tosa a terminar para não cansa-la.

Local atencioso. Explicam tudo que for necessário. Também não senti pressão para produção dos serviços. Trabalham a vontade.

Tudo que escrevi falei pessoalmente a atendente a quem efetuei pagamento  e para outra moça que a estava auxiliando.

O chato é que demonstraram não gostar do que falei. Deveriam ter uma pesquisa interna.

Quanto ao condutor do táxi dog. Foi excelente.

Acredito que foi pontual o narrado e não rotineiro considerando as pessoas que vi retornando para os serviços prestados.";1110;187;1638631992;2021-12-04 12:33:12;pt
ChIJQVTvnR5mzpQRNye9gwFvchQ;Faustino petshop;Aline Osterne_1719529225;Aline Osterne;1;1;Ambiente onde o animal de estimação não pode entrar por conta alguns funcionários,que fica falando mal do animalzinho e querendo botar para fora. Observação são os funcionários.;177;27;1719529225;2024-06-27 20:00:25;pt
ChIJb5queqZrzpQRJwzYUPNwDPo;Casa de Ração Bezerra Costa un. 4;Mariza Dias_1600201165;Mariza Dias;3;3;"muito bom sempre comprei raçoes com eles mas eles vendem raçao granel e isso e errado nenhum lugar deveria verder a raçao esposta fora do saco ou da embalagem , mas fora isso e bom
o atendimento e bom
agora eles estao vendendo raçoes embaladas mas aindam vendem a granel so nao dou 5 estrelas por conta disso se eles resolverem do 5 estrelas";341;64;1600201165;2020-09-15 17:19:25;pt
ChIJq04fDj9szpQRx3YMZ1meGWo;Mundo Pet Shop;Sheila Sgambatti_1646687052;Sheila Sgambatti;5;5;O que procurar acha 😉;21;5;1646687052;2022-03-07 18:04:12;pt
ChIJ2SX2yf1BzpQRZuODgBhuRhI;Avicultura São Bernardo;Maurilio Batista_1700238808;Maurilio Batista;3;3;É bom o ponto  físico o problema é que o número de telefone que é essencial para  qualquer comércio não existe...aí fica complicado.....dei três estrelas e poderia ser muito menos é um erro grave a falta de tel..nos obriga a ir lá para se obter informações..;258;46;1700238808;2023-11-17 13:33:28;pt
ChIJ-6IszjldzpQRcHcqWQIGz4g;Villa dos Pets;Marcus Vinicius Pinto_1631206010;Marcus Vinicius Pinto;1;2;Sempre tivemos um bom atendimento e um excelente serviço prestado. Porém, hoje 09.09.2021 passamos por um inconveniente, deixaram nosso cachorro preso dentro do canil modular junto com a sua guia, o mesmo acabou mordendo, ficando prestes a romper . Visto que a guia deve ser colada na chegada do tutor, relatamos o ocorrido mas não tivemos um posicionamento coerente sobre a situação.;384;62;1631206010;2021-09-09 13:46:50;pt
ChIJp5rrBUxozpQRMJ9N4GM0e-E;Pet Shop Nações;Eduardo Dú_1710278268;Eduardo Dú;1;2;A primeira consulta com Dr Simone muito bem atendido, mas tivemos uma experiência. Muito ruim com a Dr Neide não examinou o pet apenas quis vender medicamentos;159;27;1710278268;2024-03-12 18:17:48;pt
ChIJdVvsRIJDzpQRAq7BdyXlVao;Pet Shop Anchieta;André Oliveira_1515518904;André Oliveira;3;3;Os preços poderiam ser melhores, mas com bom atendimento;56;9;1515518904;2018-01-09 15:28:24;pt
ChIJ3wmxofBCzpQRZHRCEgNWMMY;Mundo Cão;Alexandre Guedes Bissoli_1486053241;Alexandre Guedes Bissoli;5;5;MARI, eu sinto pela sua ma experiencia, mas vc fez o comentario na clinica errada, pois aqui na clinica Mundo Cao  nao internamos e nem colocamos sonda nasogastrica, nesses casos, encaminhamos os animais para o hospital ,para que sejam monitorados e assistidos 24 hrs;267;44;1486053241;2017-02-02 14:34:01;pt
ChIJ1fo48blCzpQRGv_X4DlfohQ;Stima Vet;Manuela Cavalcante_1690376166;Manuela Cavalcante;5;4;Realizamos a castração dos nossos bichos. Os veterinários são excelentes, porém as funcionárias que vendem na loja explicam pouco sobre as mercadorias por terem de recepcionar pessoas para os serviços (banho e tosa, clínica veterinária etc). Não me senti a vontade para perguntar nada a elas e por isso não comprei os itens que pretendia comprar para os meus pets. Uma pena...;376;62;1690376166;2023-07-26 09:56:06;pt
ChIJrzfjjl9dzpQRVQnhOONaUAY;Au Day Pet Shop;Sheila Gorda_1518095659;Sheila Gorda;3;3;Otimo atendimento mas falta produtos;36;5;1518095659;2018-02-08 11:14:19;pt
ChIJkTyLGs5czpQRCfgkUTGHpFM;Formula Vet - Veterinary Pharmacy Manipulation;Anemarie Lanzer_1734037299;Anemarie Lanzer;2;2;Recebem nota 5 pelo produto, é simplesmente sensacional, mas o atendimento é 0. Perdi a conta de quantas vezes tive problema com os meus pedidos. Falta atenção da equipe em analisar sua receita e informar os clientes apropriadamente. Numa dessas tive que pagar frete duas vezes por culpa deles. Pedi reembolso e claro que nem se dignaram a me responder. Por isto, cansei, não darei mais chances para esta empresa me atender bem.;428;73;1734037299;2024-12-12 18:01:39;pt
ChIJH2QUyZZnzpQRF7_n03o4_PM;FRATELLO PET SHOP;eric zanluchi_1739638871;eric zanluchi;1;1;Olha, nem sei o que falar! Marquei com vocês às 13:30 e estou esperando até agora. Mandei mensagem e não obtive resposta. Sinceramente, vocês precisam melhorar o atendimento e o agendamento. 😔;192;32;1739638871;2025-02-15 14:01:11;pt
ChIJBTl1cvpdzpQRnBEhs98QEDs;Bable Pet - São Caetano do Sul;Renata Manfrin_1733584714;Renata Manfrin;5;4;Legal;5;1;1733584714;2024-12-07 12:18:34;en
ChIJM4DMaghdzpQRmH-YllUbos4;Avicultura Templários;Fabiano Silva_1661530431;Fabiano Silva;5;4;Legal;5;1;1661530431;2022-08-26 13:13:51;en
ChIJDwKtuktZzpQRBIUPSBFxru4;Banho e Tosa Pet Shop Paraíso;Heloisa Cruz_1689949095;Heloisa Cruz;5;4;Legal;5;1;1689949095;2023-07-21 11:18:15;en
ChIJrxg_tT1DzpQRl4hLksfGh7s;Pet Fanáticos - Especialidades Veterinárias;Obenisio Rodrigues Barros Bene_1654606813;Obenisio Rodrigues Barros Bene;5;4;Legal;5;1;1654606813;2022-06-07 10:00:13;en
ChIJe3fyOuhszpQRBExKJ_F7Cuw;Clinica Veterinária Amiguinho Feliz 24 Horas;Bruno Santos_1657311443;Bruno Santos;5;4;Legal;5;1;1657311443;2022-07-08 17:17:23;en
ChIJlbJ6egZtzpQR7t4liuDhN_M;PET SHOP SCOOBY-DOO;Edvaldo Pereira Duarte_1700321141;Edvaldo Pereira Duarte;2;4;Legal;5;1;1700321141;2023-11-18 12:25:41;en
ChIJ8w4IJh9pzpQRWqyKX6_u0KM;Petz Shopping Mauá;Gilson Feliciano_1659049778;Gilson Feliciano;5;4;Legal;5;1;1659049778;2022-07-28 20:09:38;en
ChIJRZr6l6tDzpQRxeLIyawo-t0;Árbol Hospital Veterinário;Pedro Paulo Souza_1692035089;Pedro Paulo Souza;4;4;Legal;5;1;1692035089;2023-08-14 14:44:49;en
ChIJ51I200VdzpQR_8i_VMnzvEo;Espaço Animal Diagnóstico Veterinário;Bárbara Helen_1706962677;Bárbara Helen;5;4;Legal;5;1;1706962677;2024-02-03 09:17:57;en
ChIJjaA7D2RnzpQRaO9q5Szg4no;Vets Of All - VETERINÁRIO 24H GRIMALDI;Murilo_1696430567;Murilo;5;4;Legal;5;1;1696430567;2023-10-04 11:42:47;en
ChIJaeB3td9CzpQR7TAaCwEBOaE;Criadouro Rei;Francisco Lima de sousa_1673915937;Francisco Lima de sousa;5;4;Legal;5;1;1673915937;2023-01-16 21:38:57;en
ChIJrShJJQldzpQRFIr35q6NBAc;Pet Shop Aqualandia;João Paulo dos Santos_1670966953;João Paulo dos Santos;5;4;Legal;5;1;1670966953;2022-12-13 18:29:13;en
ChIJUcjJ8pxDzpQR43W3jB633nQ;Pet Shop Animal Shopping - Unidade 2;Maria Loudes_1731785106;Maria Loudes;5;4;Legal;5;1;1731785106;2024-11-16 16:25:06;en
ChIJ51I200VdzpQR_8i_VMnzvEo;Espaço Animal Diagnóstico Veterinário;Juselito Cubchek_1681413160;Juselito Cubchek;5;4;Legal;5;1;1681413160;2023-04-13 16:12:40;en
ChIJ2VRr2dpnzpQRtluyVkVw-BM;Pet Shop Prados;Ramos De Oliveira_1727724580;Ramos De Oliveira;5;5;Sempre é bom ir nesse lugar;27;6;1727724580;2024-09-30 16:29:40;pt
ChIJXZ5C_xpozpQR56KFUpOwa-s;Pet Shop Queridos Peludos Estética e Boutique Animal;vanessa ferreira vidal_1712681434;vanessa ferreira vidal;5;5;Eu nao tenho o que falar ,  otimo atendimento , se falar para minha filha vamos para o banho ,se deixar ela vai sozinha pq ja sabe ate o caminho , e os anteriores qdo falava de banho ela se escondia , entao so atraves dos filhos sabemos se sao bem tratados ou nao ,eles nao falam , mas demostram qdo gostam;306;62;1712681434;2024-04-09 13:50:34;pt
ChIJSdjvxFddzpQRbTSFm6_phus;Morada Dos Pássaros Pet Shop;Lindinalva Landim_1714908072;Lindinalva Landim;1;1;Local não existe mais , como pet shop e comércio de outra finalidade;68;13;1714908072;2024-05-05 08:21:12;pt
ChIJ-Qf0j69vzpQRoHIXWz_VrMw;Pet shop Safari;Henrique Cavallieri_1699374989;Henrique Cavallieri;2;1;Não gostei do atendimento, precisa melhorar o antedimento com o cliente ou prospect.;84;13;1699374989;2023-11-07 13:36:29;pt
ChIJ3S8tpHNDzpQRfooEXqQ2UMM;SUPRI ELETRO LTDA;Belchior Oliveira_1739120358;Belchior Oliveira;1;1;Não cumpre a data de entrega.Comprei o produto falou que entregava sábado não sai de casa e o produto o vendedor nem separou.;125;23;1739120358;2025-02-09 13:59:18;pt
ChIJ5ykg-wNdzpQReFF7_q1VLrY;Pet Shop Luengo;Almir Gilabel_1728774527;Almir Gilabel;1;1;Precisei levar o corpo de um cãozinho falecido de meus pais para darem destino ao corpo e me cobraram 100 reais por ter 10kg. Ao chegar na clínica com o animal morto, mudaram o preço para 300 reais. Mudaram o valor sem a menor justificativa plausível, voltei com o animal de volta e levamos em outro local.;306;57;1728774527;2024-10-12 20:08:47;pt
ChIJ68z2SOxtzpQR6IGNK-r8_64;Clínica Veterinária Aliança;`•DeMoN•`_1722006569;`•DeMoN•`;5;5;"Super atenciosos, cuidam muito bem dos bichinhos, concerteza levaria novamente!
Pras pessoas que passaram experiências ruins, infelizmente nada é perfeito, profissionais também erram! 😊";185;24;1722006569;2024-07-26 12:09:29;pt
ChIJRX59pPFBzpQRVD7hqAqWBcg;Penas & Pelos;Marcio Jose_1618888458;Marcio Jose;4;5;. Bastante  variedades pra meu pássaro e registrado no Ibama i mereci o melhor aqui eu acho i com um bom preço i aração pros meus peixes;136;27;1618888458;2021-04-20 00:14:18;pt
ChIJmVGw-xpBzpQR6BhHeFf4sPU;FARMABICHOS - UNIDADE SBC;Diego_1736426358;Diego;1;1;Não conheço a clínica, mas acredito que um bom lugar começa pela educação de seus colaboradores. Hoje dia 9/1/25 por volta das 9:30 um funcionário em uma Fiorino placa ghe6b15 passou descendo a rua municipal e lançou um copo pela janela parado no semáforo. Se não tem cuidado com o meio ambiente não sei se tem esse mesmo com os bichos. Já que não cuida e não tem educação por onde passa.;388;72;1736426358;2025-01-09 09:39:18;pt
ChIJlfrxcpxCzpQRiB26mmLxSKw;Nação Pet;Sabrina Ciriaco_1698941048;Sabrina Ciriaco;1;1;Levei minha cachorra para consulta, estava com uma irritação nos olhos, o veterinário aplicou colirio, 2 gotas em cada olho que me custou 120,00 por 4 gotas de um colirio que custa 20,00 o frasco na farmacia, ele nem ao menos me avisou antes da aplicação, nem pro retorno eu fui, perderam uma cliente.;301;54;1698941048;2023-11-02 13:04:08;pt
ChIJlRyRmTVpzpQR-v4Y1faFTWc;Pet Show;Douglas Felipe_1556543383;Douglas Felipe;2;2;"Preços absurdamente caros, o banho em um beagle é 70 reais, uma raça que não tem pelos grandes, são super fáceis de da banho.

Em outro lugar em maua encontrei o mesmo serviço pela metade do preço.

Na crise que estamos vivendo hoje para cobrar um valor alto desses, o consumidor deve saber o que tem de diferente nesse serviço.

O atendimento é bom o que salvou um pouco, mas sem condições, se não melhorarem esse preço vcs irão perde muitos clientes.";452;82;1556543383;2019-04-29 10:09:43;pt
ChIJQZqfeGldzpQRozyyNgDPbSQ;Pet Shop Shenior;Jaqueline Amora_1603216345;Jaqueline Amora;1;1;o atendimento desse local sempre foi ótimo mas de uns anos pra cá caiu muito a qualidade  eu tenho uma poodle idosa e cega  sempre levei desde de pequena nessa pet shop mais não sei se é por troca de funcionários,   eles não tomam nenhum cuidado pela terceira vez  a minha cachorra voltou cortada  e olha que sempre peço para tomar o maior cuidado devido a condição dela mas parece que nao adianta . ultima vez que levei vou procurar outro lugar pq desse jeito não da. e ainda se fala com eles parecem q não fazem questão  nenhuma de  prestar atenção.;551;102;1603216345;2020-10-20 14:52:25;pt
ChIJGaqeLDppzpQRYqgc2U-I99s;Vip Clínica Veterinária e Petshop;Alinne Matos_1724182290;Alinne Matos;1;1;"Não levem o pet de vocês neste petshop.
Pedi para ser realizado a tosa na tesoura e não ser cortado a orelha. A tosa foi feita na máquina (SEM NENHUMA COMUNICAÇÃO OU AUTORIZAÇÃO DADA POR MIM) e as orelhas cortadas (tortas ainda).";229;42;1724182290;2024-08-20 16:31:30;pt
ChIJDaZWV7lpzpQRr7CKQPi1C0U;Petz Giovanni Pirelli;Matheus Novaes_1578687870;Matheus Novaes;5;5;Good price and a huge variety of products;41;8;1578687870;2020-01-10 17:24:30;en
ChIJk6KZTvVBzpQRpDF1AvSHxzY;Pet Shop entre bichos;Aparecida freire soares_1637011730;Aparecida freire soares;4;5;I really like;13;3;1637011730;2021-11-15 18:28:50;pt
ChIJBzNQMGhCzpQRI9Nm3qJjte4;House Of Bugs;Eliana Scorse_1739769071;Eliana Scorse;5;5;Meu gato veio com negligência médica veterinária do hospital veterinário municipal de Santo André e a Dra Karla deu a orientação correta, infelizmente veio a óbito em outro hospital veterinário, mas a Dra Karla acertou o diagnóstico e o quadro grave do animal. Compromisso e seriedade. Recimendo.;296;47;1739769071;2025-02-17 02:11:11;pt
ChIJKzONvpVrzpQRsJ9RtD7Pc8U;Pet-ri;Ana Julia Reches_1691751398;Ana Julia Reches;1;1;"me cobraram 120 reais por um banho em um shiba kkkk isso não existe
e a atendente é super grossa.";97;20;1691751398;2023-08-11 07:56:38;pt
ChIJLepGndVrzpQRDqLXeyM0un0;Pet Shop Junior;Iraci Medeiros ferreira_1560613163;Iraci Medeiros ferreira;5;5;Sábado eu tenho um dia que ele cresça sempre triste em variedades isso é muito bom mesmo tempo de precisão fazer compra em mercado assim que tenha preço e variedades valoriza cada um dos clientes;195;35;1560613163;2019-06-15 12:39:23;pt
ChIJD-9ar2BpzpQREBhyHf8Te_g;Animale veterinary hospital;Ellen Cristina da Silva_1737158875;Ellen Cristina da Silva;1;1;Já foi muito bom , o melhor lugar pra levar o nosso amigo , porém hoje precisei de uma informação sobre eutanásia a moça me respondeu enfim , não deu tempo minha pipoca faleceu e ao ligar novamente a recepcionista simplesmente me disse que não ia ficar me passando informações e que eu devia passar em consulta , mal esperando eu falar que a minha cachorra havia falecido ! Infelizmente os médicos e atendentes que haviam antes não atendem mais ! 😢esse atendimento foi hoje à mas 21h sexta feira ! 17/01;503;92;1737158875;2025-01-17 21:07:55;pt
ChIJc2nCnO1czpQR5RIVYmXSz-8;"Farmacia de Manipulação - Desde1901 - Manipulação Humana; Homeopatia & Vet";Simone P A Mantovam Simone P A Mantovam_1603994346;Simone P A Mantovam Simone P A Mantovam;1;1;Nunca vi uma coisa dessas, uma diferença de preço de quase 200% a mais que a concorrência. Não foi somente em um concorrente comparado com 3 cotações. Falta de respeito com o consumidor.;186;33;1603994346;2020-10-29 14:59:06;pt
ChIJY-z95r1DzpQRQGc6jTWvHYk;Doctor Smith Animal Clinic;ricardo scaquetti_1739500332;ricardo scaquetti;3;3;Mudou não é mais doutor galera. Mudou agora está sob nova direção;65;12;1739500332;2025-02-13 23:32:12;pt
ChIJbws6TnxCzpQRSoIkBlDAYOk;Ornamental Aquashow Aquariums;Antonio pereira_1701367047;Antonio pereira;5;5;Loja legal, Alberto não  fique triste com estas pessoas que lhe dão nota baixa, porque ainda tem gente que nem Jesus agrada elas...;131;23;1701367047;2023-11-30 14:57:27;pt
